AUDC,SUN,arm,benchmark,budget,candidate_oracle_calls,capture_seconds,cohort,completion_tokens,decision_rows,difficulty,environment_calls,episode_wall_seconds,generation_calls,initialization_oracle_calls,initialization_wall_seconds,job_id,mSUN,policy_seed,pooling_forwards,prompt_tokens,registered_budget_unit,registered_state,rpc_attempts,status,surrogate_oracle_calls,task,task_progress,task_success,whole_job_wall_seconds,world,stratum,total_tokens,action_success_rate,agent_attempts,bootstrap_ticks,explicit_tick_returns,scenario_warmup_ticks,completion_sha256
,,Native,DW,20,,,DW_Proteomics,399,20,Normal,20,58.27320206630975,20,,,dw-core120-v1-w3-p506-b20-Native,,506,0,79994,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,85.05649603717029,3,Proteomics/world3,80393,0.35,20,1,20,,378035571ba0152da81451cad5b2c6306f41a8e46e66c9c472986103cd4d8932
,,ActionPool2,DW,20,,,DW_Proteomics,861,20,Normal,20,333.71863702032715,40,,,dw-core120-v1-w3-p506-b20-ActionPool2,,506,80,156051,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,361.04068598430604,3,Proteomics/world3,156912,0.75,20,1,20,,4c01dc3e533050bf4330d582fff0c891884d206f649e0b52484bde4d389f7c34
,,Native,DW,20,,,DW_Proteomics,395,20,Normal,20,60.75090671807993,20,,,dw-core120-v1-w3-p507-b20-Native,,507,0,83917,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,87.93032642197795,3,Proteomics/world3,84312,0.05,20,1,20,,6f72eec46d82070c6a11bb6c3abd78b2c373aa91ecafbc47bf3ab8f441af192d
,,ActionPool2,DW,20,,,DW_Proteomics,782,20,Normal,20,363.03062544192653,40,,,dw-core120-v1-w3-p507-b20-ActionPool2,,507,80,168224,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,390.18374697794206,3,Proteomics/world3,169006,0.1,20,1,20,,9b3fe9a7b67a0d321b21bbfbe9aeb94b94e757fbe88d5e8c5d3c13eb85e310b7
,,Native,DW,20,,,DW_Proteomics,393,20,Normal,20,58.7559907855466,20,,,dw-core120-v1-w3-p508-b20-Native,,508,0,79774,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,86.07096702139825,3,Proteomics/world3,80167,0.35,20,1,20,,4dd5b6f94d41a5f1f74465e44986ad90c715ba04be478ff5e88faafe67092bca
,,ActionPool2,DW,20,,,DW_Proteomics,840,20,Normal,20,339.3275081869215,40,,,dw-core120-v1-w3-p508-b20-ActionPool2,,508,80,151929,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,366.4545394509332,3,Proteomics/world3,152769,0.8,20,1,20,,98c1a5810354873a818df49e893a775f242e68054a72d019181f6e0912c1d879
,,Native,DW,20,,,DW_Proteomics,396,20,Normal,20,58.00456504523754,20,,,dw-core120-v1-w3-p509-b20-Native,,509,0,78413,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,85.20043672341853,3,Proteomics/world3,78809,0.45,20,1,20,,2df9e16ef0f18a7513f8b929d22826cf3985803ef080da4892ffb8c8973a8de7
,,ActionPool2,DW,20,,,DW_Proteomics,827,20,Normal,20,349.0489900439279,40,,,dw-core120-v1-w3-p509-b20-ActionPool2,,509,80,155816,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,376.15936486492865,3,Proteomics/world3,156643,0.9,20,1,20,,e3cd10f0034f3fe3b97810672ca1dee41f5e77f709e34b4e55c95378c5d97def
,,Native,DW,20,,,DW_Proteomics,396,20,Normal,20,60.76283941883594,20,,,dw-core120-v1-w3-p510-b20-Native,,510,0,81474,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,87.7429740857333,3,Proteomics/world3,81870,0.05,20,1,20,,f2fdd0d6ed51a11801a06407e940d95db2ccde0c70b92d5227baa703dabf6cca
,,ActionPool2,DW,20,,,DW_Proteomics,841,20,Normal,20,351.3321523319464,40,,,dw-core120-v1-w3-p510-b20-ActionPool2,,510,80,157272,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,379.14652256306726,3,Proteomics/world3,158113,0.9,20,1,20,,0e5f80bf2d23e880a57f97f146aaec3fdd7f93e90998996e3197ace374b439c0
,,Native,DW,20,,,DW_Proteomics,383,20,Normal,20,60.25673056486994,20,,,pooling-online-dw-v1-w4-p501-b20-Native,,501,0,83076,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,86.8941512433812,4,Proteomics/world4,83459,0.1,20,1,20,,c4838cbbd0c1f7fe75ddb807648e224f47f352d9405a3ede0bd815099aa7a0d5
,,ActionPool2,DW,20,,,DW_Proteomics,828,20,Normal,20,345.1844842247665,40,,,pooling-online-dw-v1-w4-p501-b20-ActionPool2,,501,80,164649,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,372.563834364526,4,Proteomics/world4,165477,0.35,20,1,20,,8f43236f5a38944bb180273d2597d2621e6dc95a59c1cb75976b278e2a100b78
,,Native,DW,20,,,DW_Proteomics,407,20,Normal,20,57.208800490014255,20,,,dw-core120-v1-w4-p502-b20-Native,,502,0,76078,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,83.95092975534499,4,Proteomics/world4,76485,0.65,20,1,20,,911df9f0373bbaaf878b2200ee71f4ad4874e0fe66052ea0f30e660448c968fc
,,ActionPool2,DW,20,,,DW_Proteomics,812,20,Normal,20,342.3487383269239,40,,,dw-core120-v1-w4-p502-b20-ActionPool2,,502,80,152196,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,370.00822782493196,4,Proteomics/world4,153008,0.7,20,1,20,,f149946d3e3b6c6d338628a4fb7e955debe270afc290f0123774a3dd153cdb53
,,Native,DW,20,,,DW_Proteomics,405,20,Normal,20,58.911258147098124,20,,,dw-core120-v1-w4-p503-b20-Native,,503,0,80607,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,84.67366675194353,4,Proteomics/world4,81012,0.25,20,1,20,,8b778c0f3e6435f3a46640bfafc1f202e93c910400be66cfffd6eceb84981e69
,,ActionPool2,DW,20,,,DW_Proteomics,804,20,Normal,20,321.99024066422135,40,,,dw-core120-v1-w4-p503-b20-ActionPool2,,503,80,150327,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,348.71587957721204,4,Proteomics/world4,151131,0.95,20,1,20,,53ac831e360e621f2bca137019b646b39503eacf375a8c4c5070c9879972fecf
,,Native,DW,20,,,DW_Proteomics,383,20,Normal,20,57.142352807335556,20,,,dw-core120-v1-w4-p504-b20-Native,,504,0,77227,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,84.23521265294403,4,Proteomics/world4,77610,0.4,20,1,20,,330fc8f0d1b43148397a7a0380391b90de45f5a5a7c9c8f1462320e364eabf98
,,ActionPool2,DW,20,,,DW_Proteomics,778,20,Normal,20,338.9165462520905,40,,,dw-core120-v1-w4-p504-b20-ActionPool2,,504,80,155048,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,365.6072109930683,4,Proteomics/world4,155826,0.65,20,1,20,,d9a841f6f65b3f54ae88fc1cead6cd14f676d1948afdc9b071f93554e1df0159
,,Native,DW,20,,,DW_Proteomics,381,20,Normal,20,56.61285336781293,20,,,dw-core120-v1-w4-p505-b20-Native,,505,0,73761,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.37549961917102,4,Proteomics/world4,74142,0.8,20,1,20,,7aab008a8d4b96ffbfe20e77a05a214310b6fcfb213d9e3e44f120a01060d0a2
,,ActionPool2,DW,20,,,DW_Proteomics,784,20,Normal,20,334.1040713459952,40,,,dw-core120-v1-w4-p505-b20-ActionPool2,,505,80,147866,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,361.4497535589617,4,Proteomics/world4,148650,0.9,20,1,20,,280dc10de1b5d7349c459317bc370e9b9f80ab5436eabf3ae3520b32fd49e699
,,Native,DW,20,,,DW_Proteomics,382,20,Normal,20,59.369889594614506,20,,,dw-core120-v1-w4-p506-b20-Native,,506,0,81555,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,86.10093444399536,4,Proteomics/world4,81937,0.1,20,1,20,,223292164422d5efd84b588fb667a28f29e4b2bed7e73372b5b14d59c0554a63
,,ActionPool2,DW,20,,,DW_Proteomics,739,20,Normal,20,337.95327074918896,40,,,dw-core120-v1-w4-p506-b20-ActionPool2,,506,80,160525,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,364.83631931152195,4,Proteomics/world4,161264,0.4,20,1,20,,e171d50ecab205e5f05764b2762c71e5af95293e366be511fe4f757f3d26bede
,,Native,DW,20,,,DW_Proteomics,379,20,Normal,20,58.302627303637564,20,,,dw-core120-v1-w4-p507-b20-Native,,507,0,81405,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,84.71316478587687,4,Proteomics/world4,81784,0.15,20,1,20,,bafbd8cc5b4068597664569fb74a4572d71fb9ad029e7cac92085dca6c58b39b
,,ActionPool2,DW,20,,,DW_Proteomics,809,20,Normal,20,363.25478044198826,40,,,dw-core120-v1-w4-p507-b20-ActionPool2,,507,80,164807,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,390.4661158139352,4,Proteomics/world4,165616,0.35,20,1,20,,d3172e3e25edbda4d44f928149edf40c8fe001e231073d7397714de2a6f2ff9a
,,Native,DW,20,,,DW_Proteomics,399,20,Normal,20,58.72875638504047,20,,,dw-core120-v1-w4-p508-b20-Native,,508,0,79810,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,85.67417924490292,4,Proteomics/world4,80209,0.25,20,1,20,,155779ba4e590e4f399bcdba4dbb9a325f03f24ae0591532cb8ed80b3c661816
,,ActionPool2,DW,20,,,DW_Proteomics,817,20,Normal,20,325.55459813401103,40,,,dw-core120-v1-w4-p508-b20-ActionPool2,,508,80,151366,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,352.540120289661,4,Proteomics/world4,152183,0.75,20,1,20,,5882f2ce4de4aa2e190af2df4fd535b336698ca1f35e6ba452ed2bba891e856c
,,Native,DW,20,,,DW_Proteomics,379,20,Normal,20,55.55365899391472,20,,,dw-core120-v1-w4-p509-b20-Native,,509,0,74901,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,82.91636615432799,4,Proteomics/world4,75280,0.65,20,1,20,,a56d550240a7ed0d52ef910d611391066b40ca89e3a7ed475848f9121546043e
,,ActionPool2,DW,20,,,DW_Proteomics,756,20,Normal,20,341.9108278740896,40,,,dw-core120-v1-w4-p509-b20-ActionPool2,,509,80,156848,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,368.9858387099812,4,Proteomics/world4,157604,0.65,20,1,20,,fac429fd3bbf348e9d4fcdd3f4be732872aa8d41c729a9cb749bd1dd37c43103
,,Native,DW,20,,,DW_Proteomics,407,20,Normal,20,60.97131978801917,20,,,dw-core120-v1-w4-p510-b20-Native,,510,0,81430,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,88.39714826701675,4,Proteomics/world4,81837,0.25,20,1,20,,3f4ea0150e89fad7459ed060a60c71efbcf503d21969eb0d9ed7f64144561b98
,,ActionPool2,DW,20,,,DW_Proteomics,836,20,Normal,20,333.8580261869356,40,,,dw-core120-v1-w4-p510-b20-ActionPool2,,510,80,158109,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,360.8091329243034,4,Proteomics/world4,158945,0.5,20,1,20,,559f0f5ede71e749b73f87ba5af36de9a4e6c6673d24ddeb216baf1a666fffcd
,,Native,DW,30,,,DW_Proteomics,575,30,Normal,30,89.56035833992064,30,,,dw-core120-v1-w3-p501-b30-Native,,501,0,126481,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,116.9601466441527,3,Proteomics/world3,127056,0.03333333333333333,30,1,30,,2ab8c73d846d809f7a416e486c3494cfdc3622943935c0ee88f465642ffafc9a
,,ActionPool2,DW,30,,,DW_Proteomics,1130,30,Normal,30,553.9810793510405,60,,,dw-core120-v1-w3-p501-b30-ActionPool2,,501,120,254284,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,581.8529517580755,3,Proteomics/world3,255414,0.06666666666666667,30,1,30,,e9a7fd0d90490461ed4f58267bb9b3849bc5b6a7c40091b20f0e5d662addfe9d
,,Native,DW,30,,,DW_Proteomics,642,30,Normal,30,86.33603751996998,30,,,dw-core120-v1-w3-p502-b30-Native,,502,0,117562,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,113.5330635990249,3,Proteomics/world3,118204,0.7,30,1,30,,ca28238300d3286be022cb578aaf861943b4d399199fae84194fcbf7b5258039
,,ActionPool2,DW,30,,,DW_Proteomics,1298,30,Normal,30,522.6791692029219,60,,,dw-core120-v1-w3-p502-b30-ActionPool2,,502,120,240492,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,550.7246964900987,3,Proteomics/world3,241790,0.6666666666666666,30,1,30,,fba6746d05d0e0956137e7c43856fd3641a672894c2ee096aa94811a239d0113
,,Native,DW,30,,,DW_Proteomics,573,30,Normal,30,85.04248866438866,30,,,dw-core120-v1-w3-p503-b30-Native,,503,0,116629,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,112.1066821590066,3,Proteomics/world3,117202,0.5666666666666667,30,1,30,,b53f7f3fa475d37642610934b20b58d83ba03eb1bc077b3a278239a83f90b0c2
,,ActionPool2,DW,30,,,DW_Proteomics,1228,30,Normal,30,480.01750254258513,60,,,dw-core120-v1-w3-p503-b30-ActionPool2,,503,120,220336,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,508.4742326103151,3,Proteomics/world3,221564,0.8666666666666667,30,1,30,,741c09a87ee701c1f6e3260840a77981c6cac4745a379227590e4d63ca077863
,,Native,DW,30,,,DW_Proteomics,598,30,Normal,30,85.47969216690399,30,,,dw-core120-v1-w3-p504-b30-Native,,504,0,117038,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,113.50045272998977,3,Proteomics/world3,117636,0.4666666666666667,30,1,30,,8a96827d2b6fdb30fd7605e0652881c284bf247f06566c55b20aae3f134aef3b
,,ActionPool2,DW,30,,,DW_Proteomics,1087,30,Normal,30,548.949457044946,60,,,dw-core120-v1-w3-p504-b30-ActionPool2,,504,120,250609,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,576.3431264420506,3,Proteomics/world3,251696,0.2,30,1,30,,3ce9443ac845cf795608f9ecf92bacb1fe3c88a08b3d102f9d3ec0ccabe712d2
,,Native,DW,30,,,DW_Proteomics,640,30,Normal,30,85.7513603810221,30,,,dw-core120-v1-w3-p505-b30-Native,,505,0,117631,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,112.56615245435387,3,Proteomics/world3,118271,0.8333333333333334,30,1,30,,574880b5e2fbc952fcdd99e1111289ff75b04eada2e19eb1c942d51b638fa2e9
,,ActionPool2,DW,30,,,DW_Proteomics,1196,30,Normal,30,505.85692679323256,60,,,dw-core120-v1-w3-p505-b30-ActionPool2,,505,120,239642,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,533.5071008037776,3,Proteomics/world3,240838,0.7,30,1,30,,893a438b781be9d5caef4d273de35828b10b412c3d5360d956734515880e7733
,,Native,DW,30,,,DW_Proteomics,612,30,Normal,30,87.76619308697991,30,,,dw-core120-v1-w3-p506-b30-Native,,506,0,122187,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,115.33243434608448,3,Proteomics/world3,122799,0.3333333333333333,30,1,30,,846142db5f2000bd65b5879611ffdd3b1565871067de0d3ea0309f86abcd0642
,,ActionPool2,DW,30,,,DW_Proteomics,1357,30,Normal,30,518.1902727229754,60,,,dw-core120-v1-w3-p506-b30-ActionPool2,,506,120,235964,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,545.4268034070265,3,Proteomics/world3,237321,0.7666666666666667,30,1,30,,2a9f9e772174bae46cbcef5157082038b8a450ac5ad68e3e90db53788082a855
,,Native,DW,30,,,DW_Proteomics,585,30,Normal,30,89.81711311731488,30,,,dw-core120-v1-w3-p507-b30-Native,,507,0,127001,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,116.81166871357709,3,Proteomics/world3,127586,0.03333333333333333,30,1,30,,23a2acc3f506de777f993a02fa67fcd7e90d92612d73724aedd650b68536723d
,,ActionPool2,DW,30,,,DW_Proteomics,1133,30,Normal,30,536.5084850871935,60,,,dw-core120-v1-w3-p507-b30-ActionPool2,,507,120,255668,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,563.6041175695136,3,Proteomics/world3,256801,0.16666666666666666,30,1,30,,ddef2e2811c781d3dabb6d9ba78c94b31ec4bc1993f5583914abdf7ebaed86f4
,,Native,DW,30,,,DW_Proteomics,636,30,Normal,30,86.10210615303367,30,,,dw-core120-v1-w3-p508-b30-Native,,508,0,113723,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,113.61080113705248,3,Proteomics/world3,114359,0.7333333333333333,30,1,30,,c1efa4baf7abf188a441b4e9531105edc59107bae9cbbcb05dfecfffa9defdd2
,,ActionPool2,DW,30,,,DW_Proteomics,1275,30,Normal,30,484.01280064322054,60,,,dw-core120-v1-w3-p508-b30-ActionPool2,,508,120,227470,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,511.1185374362394,3,Proteomics/world3,228745,0.8,30,1,30,,4b6262f46fa61188db10ee0f11ede2126e973df1fb872029a40d6f1c3ed9d5ae
,,Native,DW,30,,,DW_Proteomics,655,30,Normal,30,88.72297391190659,30,,,dw-core120-v1-w3-p509-b30-Native,,509,0,118237,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,116.06947490305174,3,Proteomics/world3,118892,0.6666666666666666,30,1,30,,644002b80f47ae5c91748605cf1000bea781f436b5a9d6c1b84540b01b419b14
,,ActionPool2,DW,30,,,DW_Proteomics,1058,30,Normal,30,474.61552443297114,60,,,dw-core120-v1-w3-p509-b30-ActionPool2,,509,120,226409,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,495.6839550160803,3,Proteomics/world3,227467,0.8666666666666667,30,1,30,,d7e8cd2c6b0efc1c8cef98853f2f9ed966f199ce5eb64a2f4f1b96d0f62dd11a
,,Native,DW,30,,,DW_Proteomics,586,30,Normal,30,89.6228726390982,30,,,dw-core120-v1-w3-p510-b30-Native,,510,0,123565,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,117.78866262803786,3,Proteomics/world3,124151,0.03333333333333333,30,1,30,,e933cb80bb1d995d2326fb8e0f04956bfaf42407b9d69a3422180eab94b46463
,,ActionPool2,DW,30,,,DW_Proteomics,1315,30,Normal,30,509.37626190308947,60,,,dw-core120-v1-w3-p510-b30-ActionPool2,,510,120,228998,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,537.5087655690731,3,Proteomics/world3,230313,0.8333333333333334,30,1,30,,09bb507eb97c4264f5e4f7ba2f0668e7e344e3875adb248f654deafaca6873a5
,,Native,DW,30,,,DW_Proteomics,566,30,Normal,30,87.4081364274025,30,,,dw-core120-v1-w4-p501-b30-Native,,501,0,125085,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,114.7888695448637,4,Proteomics/world4,125651,0.06666666666666667,30,1,30,,31b7535ae863414c5d3df16cfb1f49fc307ab48a8dbb21af069043de87f06467
,,ActionPool2,DW,30,,,DW_Proteomics,1189,30,Normal,30,533.6698045720113,60,,,dw-core120-v1-w4-p501-b30-ActionPool2,,501,120,241198,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,561.9155681990087,4,Proteomics/world4,242387,0.5333333333333333,30,1,30,,ab6c3975e2ce1ab89b5863b79f952a5f004f0fcd64099c28a8c32dc7b6e46c80
,,Native,DW,30,,,DW_Proteomics,595,30,Normal,30,86.08390574716032,30,,,dw-core120-v1-w4-p502-b30-Native,,502,0,116909,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,113.43871661927551,4,Proteomics/world4,117504,0.5,30,1,30,,16c66312b2fa739c996f1dca32fb35fd98de35be836a6867f4670e2923eef295
,,ActionPool2,DW,30,,,DW_Proteomics,1206,30,Normal,30,482.2071010135114,60,,,dw-core120-v1-w4-p502-b30-ActionPool2,,502,120,223626,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,510.81401460431516,4,Proteomics/world4,224832,0.8333333333333334,30,1,30,,8796f4c872005bf0ab0a965bbb0708d5b4fc0eb4f5d3376f8cfe69b691cf47d0
,,Native,DW,30,,,DW_Proteomics,601,30,Normal,30,85.03979223000351,30,,,dw-core120-v1-w4-p503-b30-Native,,503,0,119330,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,112.51306919392664,4,Proteomics/world4,119931,0.5,30,1,30,,9d37bebb08ee59889f3491d223e5bb96ade30cbf80bbb43b14100d996b57579d
,,ActionPool2,DW,30,,,DW_Proteomics,1334,30,Normal,30,510.84906542208046,60,,,dw-core120-v1-w4-p503-b30-ActionPool2,,503,120,229021,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,539.1359814079478,4,Proteomics/world4,230355,0.8,30,1,30,,122e67a2ea20fcee6603c5caa6da5b8c30d2436931d7ac29fc2c1f364d2ae1e4
,,Native,DW,30,,,DW_Proteomics,580,30,Normal,30,85.1822512447834,30,,,dw-core120-v1-w4-p504-b30-Native,,504,0,118052,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,112.98670199885964,4,Proteomics/world4,118632,0.4,30,1,30,,ee4b8dff5a2a54ddd822a47d2db01cf0d40ac8924da82bf17bbf37a1ae529dc8
,,ActionPool2,DW,30,,,DW_Proteomics,1229,30,Normal,30,510.0168616818264,60,,,dw-core120-v1-w4-p504-b30-ActionPool2,,504,120,236062,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,537.9627333795652,4,Proteomics/world4,237291,0.5666666666666667,30,1,30,,7a0b6cd9b1385d58ad9327012bcbecdfa75599378c56afeaf133d954bc1d4e5b
,,Native,DW,30,,,DW_Proteomics,629,30,Normal,30,87.27118800696917,30,,,dw-core120-v1-w4-p505-b30-Native,,505,0,121243,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,115.08994954393711,4,Proteomics/world4,121872,0.4,30,1,30,,35bd93f4d3bf8669f2c606131c277fa7b5d7babd656d2f4d89da0664341bca15
,,ActionPool2,DW,30,,,DW_Proteomics,1286,30,Normal,30,496.3740158956498,60,,,dw-core120-v1-w4-p505-b30-ActionPool2,,505,120,235994,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,524.8783052442595,4,Proteomics/world4,237280,0.7,30,1,30,,de41e7428126122b7963c330bb83fcc84425357d79abcd0366fb8eeeab0e6dfb
,,Native,DW,30,,,DW_Proteomics,579,30,Normal,30,87.48805751930922,30,,,dw-core120-v1-w4-p506-b30-Native,,506,0,124101,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,114.50361113622785,4,Proteomics/world4,124680,0.06666666666666667,30,1,30,,06c17c3f65de9457e294f7d91ef6c7f3d89bc0591bf76d95ed5f16d4265a830b
,,ActionPool2,DW,30,,,DW_Proteomics,1119,30,Normal,30,525.6326455529779,60,,,dw-core120-v1-w4-p506-b30-ActionPool2,,506,120,237253,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,554.1431459659943,4,Proteomics/world4,238372,0.6,30,1,30,,7acd24512270960393313eb5d1962d9f88997b7872e0d849e8022dda7260541d
,,Native,DW,30,,,DW_Proteomics,569,30,Normal,30,87.5377053366974,30,,,dw-core120-v1-w4-p507-b30-Native,,507,0,123875,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,114.02410842385143,4,Proteomics/world4,124444,0.1,30,1,30,,5181bfa23fd41a5552feadbcd71452da153bb28f2bfea87b90ceb24486912a0a
,,ActionPool2,DW,30,,,DW_Proteomics,1220,30,Normal,30,452.0705196810886,60,,,dw-core120-v1-w4-p507-b30-ActionPool2,,507,120,244627,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,473.0124532839982,4,Proteomics/world4,245847,0.5333333333333333,30,1,30,,83c6f46f2769724f6b43cb8fcd05ff11a9a9670652d7ee4aa9cd738cc358feb3
,,Native,DW,30,,,DW_Proteomics,664,30,Normal,30,88.8630632419372,30,,,dw-core120-v1-w4-p508-b30-Native,,508,0,119390,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,116.12795190198813,4,Proteomics/world4,120054,0.7,30,1,30,,8c8fddd36fc2b9bc6b3200afad038da0f46dad49b70254c7169850a2fdb47729
,,ActionPool2,DW,30,,,DW_Proteomics,1243,30,Normal,30,503.3258652538061,60,,,dw-core120-v1-w4-p508-b30-ActionPool2,,508,120,236296,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,530.720890102908,4,Proteomics/world4,237539,0.7666666666666667,30,1,30,,d3905f7ca0b55220f87649c5f25860e54cc086215d9f41db0a5c6c53c51c534f
,,Native,DW,30,,,DW_Proteomics,604,30,Normal,30,86.25770876498427,30,,,dw-core120-v1-w4-p509-b30-Native,,509,0,119265,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,113.73354409006424,4,Proteomics/world4,119869,0.3333333333333333,30,1,30,,f54f97e6f3d4e60141b8be2f390677f4888090146986ebf6ca5259bb58485baf
,,ActionPool2,DW,30,,,DW_Proteomics,1210,30,Normal,30,529.9904487780295,60,,,dw-core120-v1-w4-p509-b30-ActionPool2,,509,120,236525,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,557.7259539299412,4,Proteomics/world4,237735,0.5333333333333333,30,1,30,,49cf2d313cac7911068b9f38f53dd0a80943683bd388b6eca66e633dfe6546d1
,,Native,DW,30,,,DW_Proteomics,622,30,Normal,30,87.24930497072637,30,,,dw-core120-v1-w4-p510-b30-Native,,510,0,120985,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,114.10191041510552,4,Proteomics/world4,121607,0.4,30,1,30,,40bf5e75dae636afda1eb30e22ec8d60818ffec57390e1caa78a269ca878facf
